date,year,month,day,air_temp_deg_C,precipitation_mm,windspeed,humidity,Rsolar
1957-01-01,1957,1,1,-4.21287524778244,1.24218279539038,3.16039877896401,86.1891480159436,1.48012385975512
1957-01-02,1957,1,2,-4.34396945308035,1.08054866136857,2.98227614871398,87.2466508502628,1.8985420536636
1957-01-03,1957,1,3,-2.64101197500254,0.719481727051025,3.8208054406203,88.4200839101765,2.07297959732685
1957-01-04,1957,1,4,-1.30027686409279,1.48441739228783,3.58332659351793,91.6854317020941,1.07660009442981
1957-01-05,1957,1,5,-1.20400081825177,0.853444815922101,3.24223134240603,93.3068612682615,1.65928611914576
1957-01-06,1957,1,6,-2.47509286607576,0.503257895510596,3.34263088240637,91.3874465040494,1.33606351496215
1957-01-07,1957,1,7,-2.13782454850369,0.934444760083108,3.91967402592608,91.3776233893658,1.12523128927713
1957-01-08,1957,1,8,-1.15339753527995,0.83282724083994,3.43686968021902,92.493447963493,2.16162210572698
1957-01-09,1957,1,9,-1.35060719292484,0.285163637869273,3.50463764223344,91.2335197245431,1.58353713450114
1957-01-10,1957,1,10,-1.03005677992449,0.349307343132844,4.18416378080764,87.6632065870834,2.11134059725916
1957-01-11,1957,1,11,-0.373704500275462,0.370197004774543,4.74953387033893,86.1905214728503,1.05602578884919
1957-01-12,1957,1,12,-0.137837102001977,0.42013988527545,4.83485709470918,89.2463777830208,1.07606830747374
1957-01-13,1957,1,13,-0.54137023516806,0.280873113037181,4.34929564693905,91.0541937651603,1.09714399613415
1957-01-14,1957,1,14,-0.226575407583609,0.53487610040033,3.58491697891523,91.5046107441733,1.13313220620319
1957-01-15,1957,1,15,-0.696166432898691,1.23702967490912,4.48266772844235,87.1496380607293,1.15539360501536
1957-01-16,1957,1,16,-1.6553572598833,1.44043474718518,6.4405665879139,81.8595707858503,1.82062060580097
1957-01-17,1957,1,17,-2.16211886880637,0.859798745085309,6.27178267852649,81.4864108462199,2.86678261903395
1957-01-18,1957,1,18,-2.25127029531353,0.55581329829081,4.47375061564518,85.7677639549188,2.82506631451355
1957-01-19,1957,1,19,-1.73741593102184,1.39930246049032,3.86447316707495,88.7152097101437,1.24551133908399
1957-01-20,1957,1,20,-0.645975748253836,0.919308354754431,3.39652130995979,91.7884390413782,1.27391987475901
1957-01-21,1957,1,21,-0.256017114113823,0.306358794968955,3.42296729492508,92.552824683355,1.31819669177946
1957-01-22,1957,1,22,0.273161565674031,0.608102555742471,3.86910202762536,92.8480125851734,1.34906714751175
1957-01-23,1957,1,23,0.591437711957496,2.24881303232577,3.94520111161092,92.2896591601066,1.36549098483454
1957-01-24,1957,1,24,0.733312519998325,1.58089394162406,5.49858368526889,89.7298849088555,2.07336456721357
1957-01-25,1957,1,25,0.88004157613059,1.26301111105519,5.97000589423923,88.6257719201078,1.43182791344316
1957-01-26,1957,1,26,1.10304915203214,1.71190730877008,5.26878031268153,89.5111047465004,1.46658047954175
1957-01-27,1957,1,27,1.03923794769805,2.08044328489841,4.64553190415939,90.7770443461013,1.57067665820042
1957-01-28,1957,1,28,-0.573245677146105,1.3321266338363,4.03275611112377,88.5907945821164,1.68063143959211
1957-01-29,1957,1,29,-2.26298302616172,1.03868244263139,4.21769455958659,84.7744359544996,4.93604811031586
1957-01-30,1957,1,30,-3.06979189616443,1.04029314101956,4.1471908569505,86.6265861259727,3.95758741170905
1957-01-31,1957,1,31,-2.16439439345794,0.923962890533734,3.49051222113032,89.591440981138,2.04227360961461
1957-02-01,1957,2,1,-1.86560335454995,1.03849960335063,3.20017839235844,89.1130192156411,2.33441596697987
1957-02-02,1957,2,2,-1.90262779427785,1.31915840694173,3.79886555904315,88.1373505052522,4.444059260165
1957-02-03,1957,2,3,-0.0681172042396923,2.26788046087091,4.915716217927,88.8289187599822,1.78218710162416
1957-02-04,1957,2,4,0.886109117786716,1.36220823181407,4.60675621864289,90.503375659985,2.08566634370979
1957-02-05,1957,2,5,-0.00555077046527448,0.158426245585815,3.80371606099624,87.6613619019308,4.61097189998048
1957-02-06,1957,2,6,-1.26913162374786,0.560963150244894,3.76940313957011,87.2105481122952,5.13300173884933
1957-02-07,1957,2,7,-0.415500850601965,2.80075855072386,4.1987172356158,90.6862161351121,3.15566867733164
1957-02-08,1957,2,8,1.10224078616834,1.49905473801891,4.96850531549119,90.1755139335551,2.01244344733418
1957-02-09,1957,2,9,1.52464532256139,1.10395183049513,3.58467980637324,90.1693399729945,2.09448821217604
1957-02-10,1957,2,10,0.836063753359736,1.84321054192133,2.22854174422839,92.7882921554465,3.09190103501383
1957-02-11,1957,2,11,-0.448752004849051,2.04629494827452,2.5805525561884,92.0127818396336,6.42925241537634
1957-02-12,1957,2,12,-1.43455412006798,2.08512344115389,3.38834664738743,90.7507782548242,5.53912133631108
1957-02-13,1957,2,13,-0.27061902186592,2.3748550735514,4.34236169605387,89.4614535332783,3.27548820524646
1957-02-14,1957,2,14,-0.210713340901225,1.07342122504557,3.99202689285712,88.1526992932604,5.32598448017941
1957-02-15,1957,2,15,-0.997308938701348,0.494983026696765,3.37935399790754,88.557539969901,3.20897095978193
1957-02-16,1957,2,16,-0.881935558469483,0.395258192036033,4.0034524771893,87.4215702311044,2.81418618149197
1957-02-17,1957,2,17,-0.954051894389009,1.03996333619489,3.6086178139452,89.0309110702334,4.72418533726535
1957-02-18,1957,2,18,-1.09828266212557,1.63319382909276,3.49016956255596,90.2312571576531,5.86279175597531
1957-02-19,1957,2,19,-1.47641146850829,0.425891663068267,3.64744382462685,89.5447418733671,5.42600301233388
1957-02-20,1957,2,20,-1.26982314491732,0.584805406331632,4.22396027186611,89.2964667652843,3.09773790096136
1957-02-21,1957,2,21,0.52000971028644,1.37319443184481,4.94146740285993,90.736019208239,2.74977752715129
1957-02-22,1957,2,22,1.54928972610578,1.21947795298537,4.68078089319814,92.8734333388843,2.77899526078682
1957-02-23,1957,2,23,0.965547341592357,0.836196971678599,4.32003348995756,90.3021043443977,3.16255385993176
1957-02-24,1957,2,24,0.171059983256865,1.40659977357209,4.19365436027505,87.4622480851818,3.44267498835547
1957-02-25,1957,2,25,-1.04759842581401,0.600322704443947,4.30316896662926,82.1766450458853,3.03102370735605
1957-02-26,1957,2,26,-2.44465699641118,0.0614054376067239,3.99409862044935,78.7095860078196,4.30774790187931
1957-02-27,1957,2,27,-3.05891606409716,0.00734255076204367,3.5630180234801,76.9848675159918,7.62597709515503
1957-02-28,1957,2,28,-3.33213766306643,0.124061073164644,3.75848812886826,78.0738748945106,9.71713216200378
1957-03-01,1957,3,1,-2.33924216166248,0.61374492741198,4.61556885631621,83.0721401736459,3.86050562004513
1957-03-02,1957,3,2,-0.925762536430897,1.05766942910364,5.10121782510859,85.6590050557323,5.713940944111
1957-03-03,1957,3,3,-1.49289751005679,0.671486052590791,4.2265260200122,83.7914886407327,3.54419983136366
1957-03-04,1957,3,4,-1.43559201977556,0.367161432265806,4.0664248970757,83.479976946062,4.73745835191577
1957-03-05,1957,3,5,-0.663251355080211,0.956345411277415,5.39635260668321,84.3954556152259,3.52383400211725
1957-03-06,1957,3,6,-0.0163463769718866,1.64400031619269,5.42702117104837,86.7611129525281,3.59582905249668
1957-03-07,1957,3,7,0.276477467321136,1.72952418373232,4.75588008901857,89.0739919188846,6.26272566435641
1957-03-08,1957,3,8,0.66493254696581,0.663391573609008,3.99406698783349,90.1014450355524,6.03963506154456
1957-03-09,1957,3,9,0.551285759346282,1.42778034692915,3.7825620437184,87.8169164466149,4.49731597279185
1957-03-10,1957,3,10,0.275609274697826,2.22273761099802,4.62207477198418,81.6369570948732,8.38515070327462
1957-03-11,1957,3,11,-0.314097199656806,0.769407128257464,6.24008578525704,77.7417642157076,6.7447429961675
1957-03-12,1957,3,12,-0.965267314428753,1.09995705738154,5.36998494798568,75.6618310047908,4.83403951992632
1957-03-13,1957,3,13,-0.408560191247344,1.17942330765342,4.0999404800057,77.4374196503105,8.12715179717333
1957-03-14,1957,3,14,-0.104756821055902,0.463938159409982,2.82686153613048,81.9091481932765,4.76992561712102
1957-03-15,1957,3,15,0.876560133188561,0.492638003931322,2.66782419312722,85.1009100615182,4.79815026353421
1957-03-16,1957,3,16,1.83364406106304,1.47557173355343,2.72920004215507,86.6108546365434,4.24990463486726
1957-03-17,1957,3,17,2.8686998296033,2.808202931802,4.38954857188425,88.1330262043245,4.32146082501842
1957-03-18,1957,3,18,3.63312106975863,3.00299671496416,5.57111576655336,87.040495182908,4.76223951343883
1957-03-19,1957,3,19,3.81100902436148,2.33183487081855,4.99322701271209,83.9327623993882,6.72743630296667
1957-03-20,1957,3,20,3.70871151247863,0.999217591577639,3.93288226394457,82.5557869373893,8.7052511497563
1957-03-21,1957,3,21,4.11907808009243,1.33573445216068,3.26237562563434,84.4447202885882,7.32052447458934
1957-03-22,1957,3,22,2.92958458267429,1.28420976881877,4.13013618141523,87.5221391013484,4.68215461644966
1957-03-23,1957,3,23,2.24016038573122,1.18426492586472,5.70652174716525,84.0944424378429,5.81732196096459
1957-03-24,1957,3,24,2.4683688042003,2.31655952311838,5.53238618476988,80.7886918435675,4.99193220796196
1957-03-25,1957,3,25,3.07038366128736,2.62428413993249,4.50176342652084,79.2938233020427,6.09261279509074
1957-03-26,1957,3,26,3.29991011972269,1.59269999782682,3.41813126197403,82.0284028110607,5.25537713490094
1957-03-27,1957,3,27,2.89005952331163,1.86498898540615,3.13578273440414,82.6935026075366,10.4495605260033
1957-03-28,1957,3,28,2.33198498498535,1.48239385929888,3.34549169513992,81.9126197351718,7.63878707882207
1957-03-29,1957,3,29,2.07181538708823,1.12886854560241,4.36993154291784,82.3523129985592,12.4321449080856
1957-03-30,1957,3,30,2.65114455371833,0.878135742377076,4.82786551536842,80.881715958944,7.55677116972672
1957-03-31,1957,3,31,3.2673050527884,2.12018341094103,4.23296999089258,81.9554259499537,5.33644846092962
1957-04-01,1957,4,1,3.70057735166223,3.23029756137884,4.1733322256792,84.9861991449347,5.53191739600601
1957-04-02,1957,4,2,3.80886422723465,2.2473433841833,4.43228153348897,80.2863164357884,8.32592944560727
1957-04-03,1957,4,3,3.42903591871423,2.48313423553678,4.21335997688966,77.6637704914427,13.2215895207306
1957-04-04,1957,4,4,3.66481215822551,1.631079082245,5.1508091505994,78.3854291803394,9.74930868370825
1957-04-05,1957,4,5,3.24108222899508,3.4549089911012,5.27453804750465,80.8872864835969,6.36684194410539
1957-04-06,1957,4,6,3.96588491259698,3.19131325748379,5.14781066385536,86.2096139040784,6.91142500732213
1957-04-07,1957,4,7,4.6288299767408,2.12665873927323,4.07004384634954,85.7210524622075,6.31676262410422
1957-04-08,1957,4,8,4.91246137079704,1.34113535307862,2.84362220542878,85.3659027858815,8.06902618903253
1957-04-09,1957,4,9,4.57894182785669,1.34067068443295,2.66590396889608,83.891411134073,8.7937621189456
1957-04-10,1957,4,10,4.34338088117721,2.85815083084939,3.43627088304187,82.1896259532201,6.0541252660252
1957-04-11,1957,4,11,4.15496597313439,2.42949892737155,4.04339550178936,84.0827766539793,6.26375465556843
1957-04-12,1957,4,12,4.2891980843723,1.08778131818229,3.9718875323732,81.5230569415031,10.7937399695095
1957-04-13,1957,4,13,4.0216017902,0.357939738422243,3.18816853051525,74.9825811163687,17.8915877329514
1957-04-14,1957,4,14,3.89405537099293,0.143841655420342,2.95801727539364,76.2276585076521,10.8262749561548
1957-04-15,1957,4,15,4.81384531476493,0.619428247931477,2.73092609906272,77.8966674927033,7.521498980875
1957-04-16,1957,4,16,5.57694668182019,1.3928562270362,3.48769945852968,79.815091842462,6.47141733773454
1957-04-17,1957,4,17,5.66843937981435,2.10309294742305,3.82220353310435,83.62394356439,6.53958080747103
1957-04-18,1957,4,18,6.32352294462481,1.90418955459281,4.28562195677645,82.1432153666729,6.60729377921131
1957-04-19,1957,4,19,6.86653312777525,1.23074410895838,4.45492177273884,81.0723959224299,11.5413849770823
1957-04-20,1957,4,20,6.7922742700674,0.440797969399423,4.44780806793282,76.7880861658887,13.6988716584239
1957-04-21,1957,4,21,6.12632641060106,1.77330260480241,3.76043774869783,77.483996678858,10.7399043361562
1957-04-22,1957,4,22,6.09918101172213,2.42336617810862,3.81738035561486,77.3320646067737,11.9891076924689
1957-04-23,1957,4,23,7.53664513953957,1.70363128746772,5.32236413496739,72.6384557929146,6.93839065668823
1957-04-24,1957,4,24,7.19492184251321,0.665099744313618,6.20365138649599,68.8898340467025,15.3389029872787
1957-04-25,1957,4,25,5.33211585907197,0.838014352337768,5.6384526660995,67.8888978343266,12.4006548093294
1957-04-26,1957,4,26,4.85786818851847,1.50022002248858,4.30543031153473,74.2133052366101,10.5475614557662
1957-04-27,1957,4,27,5.31756199435643,0.805282962407317,3.99884231278038,77.6884747080873,10.8441402899313
1957-04-28,1957,4,28,5.10417752430561,1.37614787309018,4.32248595525171,72.6381785016903,8.26515199102544
1957-04-29,1957,4,29,5.77901659554506,2.1563224356224,4.76231889213184,71.6612653155787,11.9795828531104
1957-04-30,1957,4,30,6.10149296990467,1.60732857622901,4.69456898223047,75.7510658843071,15.2996326113511
1957-05-01,1957,5,1,7.28357099781703,1.22743433465029,4.23498006949888,70.4475476792847,14.0155194980287
1957-05-02,1957,5,2,8.54436662877104,2.40720133475945,3.97958620433582,69.9934918903668,17.9194228867454
1957-05-03,1957,5,3,8.90101906165045,0.698545795133342,3.79125219900948,68.7526389797637,21.8214149260908
1957-05-04,1957,5,4,9.5117313980951,0.570683792229499,3.21570400834994,69.5549391744509,13.6111049944037
1957-05-05,1957,5,5,9.93980120075267,0.732895181708849,3.57649391873378,67.3280854821504,22.9808708271328
1957-05-06,1957,5,6,11.2867364142451,0.552604954189902,4.23821553574069,60.4651734553991,23.5076869533091
1957-05-07,1957,5,7,11.6971824154785,0.210882238648718,5.04527972527919,60.1929569696596,24.7150903237829
1957-05-08,1957,5,8,12.3857227201425,0.43736687631623,5.45362745334017,59.3442242776172,22.357811200314
1957-05-09,1957,5,9,12.5494784078096,0.059931026600968,5.41782494726338,62.388901559569,16.8028083458157
1957-05-10,1957,5,10,12.5060458216848,0.15205170383497,5.22039764724399,62.4331682896547,19.4497786473436
1957-05-11,1957,5,11,12.5307473294457,0.777638658677539,5.21400343720831,65.2503764286875,23.2785878771686
1957-05-12,1957,5,12,12.2353366956867,0.598099953159488,4.96678519159203,67.2834391277726,14.376083818591
1957-05-13,1957,5,13,11.6330845668209,0.985223584009887,4.72658657918558,71.052539972971,9.32162068124972
1957-05-14,1957,5,14,11.5184285956631,1.6775126160187,4.41126439801959,70.1608662394434,12.4398025155251
1957-05-15,1957,5,15,11.1897303969195,0.876781351417582,4.50527480443412,69.0118888260182,17.5742116309332
1957-05-16,1957,5,16,10.8336552703372,0.180519238159296,3.56422222343985,69.2006446983086,16.2754415617505
1957-05-17,1957,5,17,11.1221156341804,0.354259199214977,3.37990784673947,68.1837031070109,22.9646324115581
1957-05-18,1957,5,18,11.1935236808169,0.773720185376097,3.89891267029218,74.2764791524632,12.6371784468418
1957-05-19,1957,5,19,10.8708309740483,1.11123216827684,3.68559918074839,77.8917195287821,9.7538517508704
1957-05-20,1957,5,20,10.5738707785603,2.5295265923639,4.37882612519012,76.8699610590424,13.143401899327
1957-05-21,1957,5,21,10.9783404682513,2.22919556770359,4.73683171065622,78.6493171574803,11.0458769031275
1957-05-22,1957,5,22,10.5080807577737,2.47308364876558,4.76782180224036,83.0849177560306,16.2983073484076
1957-05-23,1957,5,23,10.3153862017557,0.984307357147414,4.85928951516038,76.7821730140885,21.0235055106137
1957-05-24,1957,5,24,10.6961448170642,1.26215529906033,4.22043915673416,74.1691423301517,20.3138652010651
1957-05-25,1957,5,25,10.7543160630921,1.84171395967416,3.97701956846571,78.0187651824503,13.0602075860239
1957-05-26,1957,5,26,10.8633155448697,2.15550345136422,3.87423707723818,83.6224346804632,9.73987212336539
1957-05-27,1957,5,27,11.281365233907,2.81382562261843,4.17876933659802,84.9445634245377,21.0715238186018
1957-05-28,1957,5,28,12.4544145847862,3.03277452976661,4.08629622630142,82.3164523424166,17.8752811024187
1957-05-29,1957,5,29,13.0613968991554,1.80788610993212,3.86018894473464,80.8421889121238,12.8616762423024
1957-05-30,1957,5,30,12.6213107168699,1.28039925279726,3.89312863687297,82.1009409266679,10.0049527286872
1957-05-31,1957,5,31,12.926573533893,1.19414972531273,4.11412529210474,77.2854060768814,15.1211145929579
1957-06-01,1957,6,1,13.3678068147156,1.61879321576628,4.08375220904494,75.4883999365009,12.6669872078816
1957-06-02,1957,6,2,13.6631170275324,2.37000270685309,3.76469892005533,75.253758636167,21.5072716665867
1957-06-03,1957,6,3,13.6371936636908,1.39797937819631,3.45877796447184,72.2845714356795,23.3644752227185
1957-06-04,1957,6,4,14.0745983132218,0.615976215509251,3.65927553157091,71.7101168787288,25.9632890153703
1957-06-05,1957,6,5,15.070208611807,0.941554260794651,3.82435773860054,68.9173791412074,25.9552356271512
1957-06-06,1957,6,6,16.4251384064352,0.134843010137326,3.88958577029354,67.0959520402607,22.5217806292212
1957-06-07,1957,6,7,16.9898168586113,0.264326211032184,3.47176092209649,70.0103890910061,24.5734371760503
1957-06-08,1957,6,8,16.287783987091,0.873378598911049,3.62258826849389,73.5178587579335,23.3388240732558
1957-06-09,1957,6,9,15.5244192523467,1.44467070295692,3.48886757153523,74.2270963730781,16.2339941071347
1957-06-10,1957,6,10,15.3546635772437,0.933091674291621,3.47127192907344,72.0497129409143,17.5564682714711
1957-06-11,1957,6,11,14.9798857331411,1.93033358973227,4.3881022736361,71.8480641864448,24.8743069636161
1957-06-12,1957,6,12,13.8463000210295,1.70719027101354,4.4392592694102,73.4111346370109,20.2836881681102
1957-06-13,1957,6,13,14.0005018099415,2.17000378107625,4.7623289645962,73.7922178047101,25.5571000296148
1957-06-14,1957,6,14,14.3997260504001,1.31397923849042,5.63728532991905,71.1781018584955,26.0100481428033
1957-06-15,1957,6,15,13.3857880105626,2.63758537042508,4.57251016825164,71.0391707910382,22.9520328221359
1957-06-16,1957,6,16,13.1713633704961,1.87425813355798,4.0347377098308,69.9923388121529,19.1856360879028
1957-06-17,1957,6,17,13.6776481899168,1.54957033669167,3.63127781603588,69.2287133358628,24.7855119540159
1957-06-18,1957,6,18,14.381458822364,2.4832635877441,3.47235995822534,70.8135842183571,27.2360293826239
1957-06-19,1957,6,19,15.0130754346278,1.54065985588128,3.03670571766358,69.8463721253167,29.8662375347855
1957-06-20,1957,6,20,15.1373531341751,1.26470863933147,2.61061372444911,71.4410015468358,29.8744082600513
1957-06-21,1957,6,21,15.2385315657103,1.22384089759844,2.71844667354301,72.369948395142,29.8778924008802
1957-06-22,1957,6,22,15.5229396129971,2.01621233486066,3.00345358177264,75.5958856727417,27.3696757564327
1957-06-23,1957,6,23,15.8690112421282,1.82558242127032,3.49027217478749,74.5751400434416,26.7074014936052
1957-06-24,1957,6,24,15.4213776768721,0.65447562364055,3.57592262111622,71.1519462105812,15.3016429446611
1957-06-25,1957,6,25,15.7163635321858,1.04320903478855,3.43003760537427,72.1625955510499,13.3076222568533
1957-06-26,1957,6,26,16.4930916730467,0.890610892135611,3.42003849602959,71.0654382030282,19.5036824510213
1957-06-27,1957,6,27,16.7998218686161,2.6544476576152,3.36214158898236,71.41789292197,26.1789598104338
1957-06-28,1957,6,28,17.0221112319029,2.63508275159334,3.35101735226579,71.1251805826992,19.7786707159444
1957-06-29,1957,6,29,16.5312879849876,4.8518705309894,3.28405216743563,77.3374742158555,9.51671737998026
1957-06-30,1957,6,30,15.9592181575384,3.47887004345543,3.55999820576457,81.6626772735905,15.0214762588812
1957-07-01,1957,7,1,16.3555965715536,1.73684222526847,4.10815600553229,77.8113216781164,17.0506366238712
1957-07-02,1957,7,2,16.4628827443545,4.02691162990798,3.61112179302177,77.6499156303066,13.7163356882161
1957-07-03,1957,7,3,16.4129190980428,3.61184438457945,3.19422306613715,75.0762808398804,16.0184758146251
1957-07-04,1957,7,4,16.3325200122658,1.85958707878361,3.05551796491021,73.3999183121749,11.5406281061004
1957-07-05,1957,7,5,16.6727268334084,1.13928371824433,3.64153617072866,72.2409340507544,15.0178313214299
1957-07-06,1957,7,6,17.2185500828978,1.11982166548599,3.54768181693896,72.4182107914035,14.0410645103099
1957-07-07,1957,7,7,17.9870982258375,0.838446005456131,3.23735841538121,74.7886035530401,10.5058071298256
1957-07-08,1957,7,8,18.637185733492,1.04258970647491,2.98303686357043,76.9089846290581,21.4744528088858
1957-07-09,1957,7,9,18.6513581605678,3.2823386561834,3.28870518864381,75.8873809665578,17.0896598423765
1957-07-10,1957,7,10,17.7412326118842,2.86762264653915,4.22928640285104,73.489451663767,14.2991715393839
1957-07-11,1957,7,11,16.6262940238458,2.81118175548873,5.01022758056882,75.8179919772349,14.8770586420421
1957-07-12,1957,7,12,16.0460357888994,2.6739519934099,5.480162790222,75.5640787170904,12.4561801556966
1957-07-13,1957,7,13,16.2561408846576,2.35410053002807,5.66411518250223,74.7504728934411,11.3653261729011
1957-07-14,1957,7,14,15.8696948328155,3.46197435718258,5.61646566007288,76.8587323552926,11.3428199931518
1957-07-15,1957,7,15,15.3327416627996,5.9620743143976,4.64399201250557,81.2296064946101,10.797361936661
1957-07-16,1957,7,16,15.4832353951764,4.71128477849029,5.00517840260189,78.1314335207249,21.0357856115011
1957-07-17,1957,7,17,15.8546150427861,2.57213371310482,4.77346156672772,75.3705188677479,17.1358499330143
1957-07-18,1957,7,18,16.1992818229806,1.11643885314494,3.50891022189868,75.9297234437751,16.3550791344873
1957-07-19,1957,7,19,16.3946964928958,1.49233230967073,3.37033018398497,76.1069478919645,16.8157629227864
1957-07-20,1957,7,20,16.2430883575184,4.06257704046958,3.70608518450431,76.3124107963598,11.3671842568775
1957-07-21,1957,7,21,16.0567608115688,6.57064866476235,3.90079603742437,76.9665107853747,12.300784230801
1957-07-22,1957,7,22,15.9850586070035,3.7794410243536,4.78510387697596,76.0335908293302,13.7540055346816
1957-07-23,1957,7,23,16.4216748495105,1.11015755978492,4.37706531978446,75.7852024597719,15.4949980149156
1957-07-24,1957,7,24,16.9293564822229,2.81376962260809,3.75362520671313,76.0231440235403,11.1381452377419
1957-07-25,1957,7,25,17.3611341252174,4.47742253692348,2.95051892247903,78.5558376432776,11.5879822508593
1957-07-26,1957,7,26,16.9596265559048,3.22817818359799,2.80836920215721,82.2912735502398,11.9130351839809
1957-07-27,1957,7,27,16.4899523574138,2.4663501175924,3.37262889925971,80.9656917419299,11.5277069719224
1957-07-28,1957,7,28,16.510721795697,3.22814899767575,3.98671640479091,82.5558505154013,11.5027615279604
1957-07-29,1957,7,29,17.3217911996523,2.95254541850986,3.5775676554854,82.8778510340323,13.6442260500903
1957-07-30,1957,7,30,17.3868892597828,1.70787857798934,2.97140988657768,81.7818278211692,13.7647003360336
1957-07-31,1957,7,31,17.6935066645772,1.02102796307482,3.23100183555616,77.8059244203919,24.3877868448557
1957-08-01,1957,8,1,17.4559275616828,1.24901298765715,3.27354365918125,76.5069832971295,23.6981067084479
1957-08-02,1957,8,2,17.6756444318265,4.71078332665381,2.28867506257117,78.7183708647753,17.0118799714955
1957-08-03,1957,8,3,18.0167631648159,1.66033235946992,2.08857595320607,76.7034359343942,18.884699816807
1957-08-04,1957,8,4,17.7310546119297,1.74878884587751,3.01828832779986,76.1942691621339,11.5843965977648
1957-08-05,1957,8,5,17.0172257303268,1.84052703001476,3.63991064187825,76.8458985368911,9.15766560923192
1957-08-06,1957,8,6,17.3272457265031,2.18232619645501,3.48598727587684,80.8261967197141,15.9548959614488
1957-08-07,1957,8,7,17.7858923417795,2.66150130770355,3.77590581420127,78.9999783571002,16.5414815394774
1957-08-08,1957,8,8,17.3394374885721,1.84604207253943,4.59115881945786,77.043469124233,16.5096278753967
1957-08-09,1957,8,9,16.7459466802426,3.06470389396343,4.82278043964855,77.0892170256188,12.2265431342115
1957-08-10,1957,8,10,16.5513675797839,6.1039410755613,4.2334991289237,78.3697183649373,8.61882426137012
1957-08-11,1957,8,11,16.2121024953809,5.06926760956131,4.08836781298103,79.0983812606845,13.2194959568636
1957-08-12,1957,8,12,15.4218081728774,6.54279048821719,4.55009637392024,79.3559791303156,17.7677313879325
1957-08-13,1957,8,13,15.3847610623405,1.84308232875762,3.81528806088561,76.730254519554,20.411864827762
1957-08-14,1957,8,14,15.8821442741317,0.85695174904096,2.8300666145665,74.2076893077315,17.8299501369713
1957-08-15,1957,8,15,16.5650698254977,1.02192358091762,3.31753592190771,75.4716951772308,13.4114370823616
1957-08-16,1957,8,16,16.4796347251092,1.80716882900597,4.02524457336872,74.9292923838041,14.2247292278444
1957-08-17,1957,8,17,16.3231375143411,5.2397597530318,3.46573929362392,76.59134011646,9.48519811261563
1957-08-18,1957,8,18,15.8428894670768,6.61841685511546,3.016309545814,78.4213778175449,11.6309736270739
1957-08-19,1957,8,19,15.3028009733599,1.16257360859988,2.87595433175818,76.009392251692,14.2736864720655
1957-08-20,1957,8,20,16.1020825213474,1.03295489261694,3.30873114155677,73.7814997627347,10.8451718378617
1957-08-21,1957,8,21,16.8006392587936,0.61847343984205,4.50665338650983,72.8740732716805,16.6001338213989
1957-08-22,1957,8,22,16.4232374054494,0.234291928265935,4.89233399244948,70.0745700504791,19.277107768744
1957-08-23,1957,8,23,15.8473130525256,0.237022568027981,3.95272891000009,69.1359087916447,17.9818665590806
1957-08-24,1957,8,24,15.2554916503834,0.528143310504764,3.42615815657893,72.5315739558249,14.8779176301995
1957-08-25,1957,8,25,15.1695083787039,0.123583254260659,3.75152167676547,73.6697759371931,16.6740942357571
1957-08-26,1957,8,26,14.8976338825898,0.00392943238216354,3.12573692627129,71.8141097538742,19.311362438989
1957-08-27,1957,8,27,14.8018901692261,0.121828902296519,2.74339749070613,74.4763129603478,13.9809426922995
1957-08-28,1957,8,28,15.0115565497526,0.726608145353859,3.40657152203486,74.5800313411793,8.19181834113342
1957-08-29,1957,8,29,15.1597433504946,0.590938839371398,3.90221366422205,73.1606401370055,13.0848436042618
1957-08-30,1957,8,30,15.1305762122603,1.07496063546092,3.29022511822353,77.0163893108806,19.6084228324594
1957-08-31,1957,8,31,15.1803533779916,1.5327266196403,2.97863184309669,80.0006205233258,14.4470385458215
1957-09-01,1957,9,1,15.6580659549616,3.19482350766987,3.95636990710369,78.9573556214236,10.8427033942082
1957-09-02,1957,9,2,15.187758216684,2.70273071054695,4.94102110269641,78.2866266705349,12.5919902934115
1957-09-03,1957,9,3,14.6746615429628,1.55395398165187,5.24715929159945,77.1110571674393,7.40806465008653
1957-09-04,1957,9,4,14.1317682758888,4.18069282201305,5.92601027302611,80.363514137487,10.4779697449491
1957-09-05,1957,9,5,14.0118580711033,3.41730815491298,5.79848777633671,78.8778773342682,9.18264978326022
1957-09-06,1957,9,6,14.0049024091309,1.35457828501508,5.4217291877192,80.5622511527147,13.3853512965145
1957-09-07,1957,9,7,13.395578833389,0.532483376341278,3.81566137759661,79.5641391395478,16.3606206660167
1957-09-08,1957,9,8,13.606999429302,0.863562500092491,3.84925263467012,80.365189645256,10.1734485419747
1957-09-09,1957,9,9,14.1380300878492,1.0725684230439,4.826909868363,82.3272926704747,7.22048791730505
1957-09-10,1957,9,10,14.2011793005242,1.47947866521705,5.10702282567228,81.7557901226566,5.7078823506616
1957-09-11,1957,9,11,13.147396253089,3.50992350528549,4.14109088444056,81.517520270694,9.28847514376479
1957-09-12,1957,9,12,12.3709677136349,2.22802313251131,3.82347411907178,81.3959896120118,8.22079208117549
1957-09-13,1957,9,13,11.7952053699502,2.52593517969911,3.77106966611648,80.0525878873197,6.0519151465683
1957-09-14,1957,9,14,10.8392320190698,2.47151713400189,3.59137309974018,79.032136155451,8.80315239051764
1957-09-15,1957,9,15,10.8753065686399,2.07445703213081,3.13881819661438,81.6441807602044,9.22511018493618
